LAST NAME,RANK
CORNEAU,"61,280"
CURB,"61,280"
DAIKER,"61,280"
DAMMER,"61,280"
DAUBS,"61,280"
DAVYDOVA,"61,280"
DEBARGE,"61,280"
DELISSER,"61,280"
DENNEE,"61,280"
DOLO,"61,280"
DONITHAN,"61,280"
DUELLMAN,"61,280"
DURING,"61,280"
EGUCHI,"61,280"
ERNZEN,"61,280"
FADHIL,"61,280"
FALTAS,"61,280"
FAR,"61,280"
FARD,"61,280"
FEURTADO,"61,280"
FRIENDS,"61,280"
FRUSHOUR,"61,280"
GERWITZ,"61,280"
GIACHETTI,"61,280"
GOBELI,"61,280"
GOTTI,"61,280"
GRIPPER,"61,280"
GROHMANN,"61,280"
GROLLER,"61,280"
HAASS,"61,280"
HAMPLE,"61,280"
HEDDINGS,"61,280"
HIMENEZ,"61,280"
HOLZEM,"61,280"
HONNOLD,"61,280"
HUERECA,"61,280"
IFFT,"61,280"
JACKETT,"61,280"
JOAQUIM,"61,280"
KABBANI,"61,280"
KAETZEL,"61,280"
KAPPENMAN,"61,280"
KAZADI,"61,280"
KURIGER,"61,280"
KURSCHNER,"61,280"
LABEAN,"61,280"
LASO,"61,280"
LATTEA,"61,280"
LEISTIKOW,"61,280"
LENEAR,"61,280"
LENZY,"61,280"
LICKEY,"61,280"
LINCOURT,"61,280"
LONGHENRY,"61,280"
LOUNDS,"61,280"
LUEDEMAN,"61,280"
MANTO,"61,280"
MARTIAL,"61,280"
MAYERHOFER,"61,280"
MAZZARELLI,"61,280"
MCANALLEN,"61,280"
MCCLELLON,"61,280"
MCDEARMON,"61,280"
MENDEZRAMIREZ,"61,280"
MENZA,"61,280"
MIDDLEMAN,"61,280"
MILANOVIC,"61,280"
MOHMED,"61,280"
MONINGER,"61,280"
MORANCHEL,"61,280"
MORESI,"61,280"
MUTTI,"61,280"
MUZAFFAR,"61,280"
NABULSI,"61,280"
NANIA,"61,280"
NAZER,"61,280"
NEUHART,"61,280"
ORLEANS,"61,280"
OZMUN,"61,280"
PADON,"61,280"
PARLEE,"61,280"
PENAS,"61,280"
PEREY,"61,280"
PEZZANO,"61,280"
PIERETTI,"61,280"
PIGNONE,"61,280"
PISA,"61,280"
PREDA,"61,280"
PULIZZI,"61,280"
RESA,"61,280"
RIFENBURG,"61,280"
SAVAGLIO,"61,280"
SAVKO,"61,280"
SCHELLHAMMER,"61,280"
SCHLIMGEN,"61,280"
SCHONAUER,"61,280"
SECKER,"61,280"
SHAMROCK,"61,280"
SHOPTAW,"61,280"
SICARI,"61,280"
SKURA,"61,280"
SMITHWILLIAMS,"61,280"
SONKO,"61,280"
SPIRK,"61,280"
SPIWAK,"61,280"
STAFFA,"61,280"
STATER,"61,280"
STRAHLE,"61,280"
STREITZ,"61,280"
STUPP,"61,280"
SWANZY,"61,280"
TAVE,"61,280"
THRAPP,"61,280"
TIRONA,"61,280"
URFER,"61,280"
VALLEAU,"61,280"
VANDEGRIFF,"61,280"
VANDUREN,"61,280"
VOICE,"61,280"
WADDLES,"61,280"
ZABEN,"61,280"
ZARIF,"61,280"
ZECHER,"61,280"
ABERG,"61,433"
ABRAMIAN,"61,433"
ABUAWAD,"61,433"
ADOMAKO,"61,433"
AMINE,"61,433"
ANCELET,"61,433"
ASELTINE,"61,433"
ASLAMI,"61,433"
AZMI,"61,433"
BECKET,"61,433"
BEDNER,"61,433"
BELLEGARDE,"61,433"
BELLUS,"61,433"
BENZIE,"61,433"
BESHORE,"61,433"
BETTNER,"61,433"
BINKS,"61,433"
BISSEY,"61,433"
BORGHESE,"61,433"
BOTTE,"61,433"
BOWAN,"61,433"
BRANNIN,"61,433"
BRAZDA,"61,433"
BREKKEN,"61,433"
BUFFETT,"61,433"
BUJNOWSKI,"61,433"
BUSHROD,"61,433"
CALISTRO,"61,433"
CANNATELLA,"61,433"
CHALA,"61,433"
CIESZYNSKI,"61,433"
COLLETON,"61,433"
CORTHELL,"61,433"
CUPPY,"61,433"
DAVIDOWITZ,"61,433"
DENOON,"61,433"
DRACE,"61,433"
DUSO,"61,433"
ELLICK,"61,433"
FEUERBACH,"61,433"
FIREMAN,"61,433"
FOSNIGHT,"61,433"
FRESCH,"61,433"
FRINGER,"61,433"
GABRIELSE,"61,433"
GALIZA,"61,433"
GAMBLES,"61,433"
GODLESKI,"61,433"
GOEDEKE,"61,433"
GOURDIN,"61,433"
GRENKE,"61,433"
HANLAN,"61,433"
HARSIN,"61,433"
HARTHUN,"61,433"
HAUSCH,"61,433"
HEELAN,"61,433"
HELO,"61,433"
HINDSMAN,"61,433"
HIRONAKA,"61,433"
HOEFLE,"61,433"
HOESING,"61,433"
HOPPMAN,"61,433"
HUCKLE,"61,433"
HUEBEL,"61,433"
HUENEFELD,"61,433"
HUERTERO,"61,433"
HUGEL,"61,433"
HUIBREGTSE,"61,433"
HUTLEY,"61,433"
HYSMITH,"61,433"
IAQUINTO,"61,433"
INWOOD,"61,433"
ISING,"61,433"
JOSIE,"61,433"
KARAMI,"61,433"
KEMPKE,"61,433"
KIROS,"61,433"
KITTEN,"61,433"
KNOPFLER,"61,433"
KOBACK,"61,433"
KOEHNKE,"61,433"
KOMOROSKI,"61,433"
KOSKIE,"61,433"
KOTZUR,"61,433"
LABRUYERE,"61,433"
LAULETTA,"61,433"
LAWRENSON,"61,433"
LEONGARCIA,"61,433"
LEOW,"61,433"
LILJEGREN,"61,433"
LINKENHOKER,"61,433"
LUH,"61,433"
LULLO,"61,433"
MANIGAT,"61,433"
MARGAN,"61,433"
MATULIS,"61,433"
MELLIES,"61,433"
MENTING,"61,433"
MERLI,"61,433"
MITCHELSON,"61,433"
MOLETT,"61,433"
MOUREY,"61,433"
MULKINS,"61,433"
NASRI,"61,433"
NOCHE,"61,433"
NORUM,"61,433"
NOYD,"61,433"
NUGEN,"61,433"
OMMEN,"61,433"
ONYIA,"61,433"
OSANTOWSKI,"61,433"
OVERBERG,"61,433"
PALER,"61,433"
PAWLUS,"61,433"
PENDLEBURY,"61,433"
PIENKOWSKI,"61,433"
PINEYRO,"61,433"
PIRKEY,"61,433"
POPKEN,"61,433"
PRAT,"61,433"
PUZA,"61,433"
QUERTERMOUS,"61,433"
RACKARD,"61,433"
REEHER,"61,433"
REGISTRE,"61,433"
RETTLER,"61,433"
ROMEROSANCHEZ,"61,433"
RUMMLER,"61,433"
RUTHENBERG,"61,433"
SANDRI,"61,433"
SARDI,"61,433"
SCHALLOCK,"61,433"
SCHRAUBEN,"61,433"
SEHIC,"61,433"
SEITZER,"61,433"
SELWYN,"61,433"
SHACKFORD,"61,433"
SHAMY,"61,433"
SHELNUT,"61,433"
SHURTS,"61,433"
SPLICHAL,"61,433"
STIMMELL,"61,433"
STOUTAMIRE,"61,433"
SWEED,"61,433"
TOPPI,"61,433"
TUMBARELLO,"61,433"
UNKEFER,"61,433"
VACCARINO,"61,433"
VECELLIO,"61,433"
VERRICO,"61,433"
WALUS,"61,433"
WANDA,"61,433"
WEHMAN,"61,433"
WIAND,"61,433"
WICHTERMAN,"61,433"
WILLOCKS,"61,433"
WILSHUSEN,"61,433"
WINDES,"61,433"
ZIEBER,"61,433"
ZIMAN,"61,433"
ZINNA,"61,433"
ABADIR,"61,594"
ADDONIZIO,"61,594"
AGUILER,"61,594"
AKAKPO,"61,594"
AKANBI,"61,594"
ALATRISTE,"61,594"
AMBUSH,"61,594"
AROMIN,"61,594"
ATEM,"61,594"
AZAMI,"61,594"
BARANOV,"61,594"
BARBAS,"61,594"
BARTOLOMUCCI,"61,594"
BASSON,"61,594"
BECKEMEYER,"61,594"
BETANCO,"61,594"
BODAMER,"61,594"
BOLMAN,"61,594"
BONVENTRE,"61,594"
BOROSKI,"61,594"
BOYKE,"61,594"
BRAFORD,"61,594"
BRICKLES,"61,594"
BRZYCKI,"61,594"
BUSSLER,"61,594"
CARLIER,"61,594"
CHALCO,"61,594"
CHEREK,"61,594"
COLESTOCK,"61,594"
COLF,"61,594"
CREMINS,"61,594"
DEHLINGER,"61,594"
DERUS,"61,594"
DUCHENEAUX,"61,594"
EISAMAN,"61,594"
ENES,"61,594"
EULL,"61,594"
FORNOFF,"61,594"
FURER,"61,594"
GANE,"61,594"
GARBA,"61,594"
GARIB,"61,594"
GEBRETSADIK,"61,594"
GEMELLI,"61,594"
GREVING,"61,594"
GRISSON,"61,594"
GUERINO,"61,594"
GUMMER,"61,594"
GYGI,"61,594"
HADEL,"61,594"
HARBOTTLE,"61,594"
HARPRING,"61,594"
HARRISTON,"61,594"
HEAGNEY,"61,594"
HEINISCH,"61,594"
HEMMINGSON,"61,594"
HUGHEN,"61,594"
ISIDOR,"61,594"
JASKOLKA,"61,594"
JORDA,"61,594"
JUHAS,"61,594"
KAUTZER,"61,594"
KIMMINAU,"61,594"
KOPPA,"61,594"
KUTTLER,"61,594"
LARMER,"61,594"
LAUDICK,"61,594"
LEAVINS,"61,594"
LEIBLE,"61,594"
LENINGTON,"61,594"
LUGONES,"61,594"
LUNNING,"61,594"
MABROUK,"61,594"
MALONSON,"61,594"
MANGLE,"61,594"
MAYMI,"61,594"
MILETO,"61,594"
MORENOPEREZ,"61,594"
MOSIMAN,"61,594"
MOSSING,"61,594"
NAYEE,"61,594"
NIKA,"61,594"
NIMON,"61,594"
NITA,"61,594"
OGOREK,"61,594"
OLIVIO,"61,594"
ORLAND,"61,594"
PAREEK,"61,594"
PAUTSCH,"61,594"
PINNEO,"61,594"
PLEIN,"61,594"
RAJOTTE,"61,594"
RAUDABAUGH,"61,594"
RAYMENT,"61,594"
REDIG,"61,594"
REDZIC,"61,594"
REZNIKOV,"61,594"
RIEBEN,"61,594"
SAJJA,"61,594"
SARKINEN,"61,594"
SCHWEDER,"61,594"
SEAHORN,"61,594"
SENFF,"61,594"
SIKKINK,"61,594"
SOLOMONS,"61,594"
SPAR,"61,594"
STANDREW,"61,594"
STEALEY,"61,594"
STIRK,"61,594"
STRUTT,"61,594"
SWERDLOW,"61,594"
TAHMASIAN,"61,594"
TANNERY,"61,594"
TASBY,"61,594"
TELLE,"61,594"
THEODOROPOULOS,"61,594"
TSUTSUMI,"61,594"
VANDONGEN,"61,594"
VANORNUM,"61,594"
VENEZIALE,"61,594"
VEURINK,"61,594"
VIDELA,"61,594"
VILCA,"61,594"
VILLAHERMOSA,"61,594"
VIVERITO,"61,594"
WARSHAWSKY,"61,594"
WASNER,"61,594"
WATLAND,"61,594"
WHRITENOUR,"61,594"
WOLFFE,"61,594"
WOODLOCK,"61,594"
WULFEKUHLE,"61,594"
YAKUB,"61,594"
YOSHINAGA,"61,594"
ZAITZ,"61,594"
ZENI,"61,594"
ZIEGENHORN,"61,594"
ZU,"61,594"
ZUBROD,"61,594"
ZUR,"61,594"
ADAMOVICH,"61,734"
AHLERT,"61,734"
AHLSTRAND,"61,734"
ALDARONDO,"61,734"
ALQUICIRA,"61,734"
ATASSI,"61,734"
AVILAHERNANDEZ,"61,734"
BABOOLAL,"61,734"
BAC,"61,734"
BEKER,"61,734"
BERCIAN,"61,734"
BOTTICELLI,"61,734"
BRAFF,"61,734"
BRONS,"61,734"
BUETI,"61,734"
BULGRIN,"61,734"
BULOSAN,"61,734"
CALVELLO,"61,734"
CAPSTICK,"61,734"
CAROW,"61,734"
CHAGANTI,"61,734"
CHAIRS,"61,734"
CHRISTIANI,"61,734"
CICCARONE,"61,734"
CLYATT,"61,734"
COLFLESH,"61,734"
COLN,"61,734"
CONNERTON,"61,734"
CRUZJIMENEZ,"61,734"
CUENCO,"61,734"
DADSON,"61,734"
DAMMEYER,"61,734"
DEANDREA,"61,734"
DELGATTO,"61,734"
DONEHOO,"61,734"
DORSET,"61,734"
EACRET,"61,734"
EISENSTADT,"61,734"
ELS,"61,734"
ERLING,"61,734"
FACEMYER,"61,734"
FALE,"61,734"
FEREIRA,"61,734"
FISCHBEIN,"61,734"
FRIEDERS,"61,734"
GAUB,"61,734"
GAUVREAU,"61,734"
GEEVARGHESE,"61,734"
GERIK,"61,734"
GERSTER,"61,734"
GODLOVE,"61,734"
GOMEZJIMENEZ,"61,734"
GRIFFEL,"61,734"
GURIN,"61,734"
GUTKIN,"61,734"
HAYENGA,"61,734"
HEES,"61,734"
HERATH,"61,734"
HOMUTH,"61,734"
HUDZINSKI,"61,734"
INTERIAN,"61,734"
JAFFA,"61,734"
KALLEVIG,"61,734"
KASHI,"61,734"
KENO,"61,734"
KLAWITER,"61,734"
KOBES,"61,734"
KOMOLAFE,"61,734"
KOPPULA,"61,734"
KRAHE,"61,734"
KRAWCHUK,"61,734"
KRENGEL,"61,734"
KRETSCHMAR,"61,734"
KUHNEL,"61,734"
KURZWEIL,"61,734"
LABADY,"61,734"
LAUDANO,"61,734"
LEDGISTER,"61,734"
LEHNE,"61,734"
LEPINSKI,"61,734"
LIVELSBERGER,"61,734"
LOCKHEART,"61,734"
LOFFER,"61,734"
LUMAS,"61,734"
MAHADY,"61,734"
MALLAK,"61,734"
MANNEN,"61,734"
MANSBERGER,"61,734"
MARTIE,"61,734"
MENELEY,"61,734"
MERCIL,"61,734"
NERISON,"61,734"
OHMES,"61,734"
ORLOSKY,"61,734"
PARTNEY,"61,734"
PECSON,"61,734"
PELLY,"61,734"
PETZEL,"61,734"
PEVELER,"61,734"
PHIN,"61,734"
POBST,"61,734"
PROVAN,"61,734"
PURL,"61,734"
RABINOVITZ,"61,734"
RAFFENSPERGER,"61,734"
RANSONE,"61,734"
RAYNO,"61,734"
REISCHMAN,"61,734"
RICART,"61,734"
RILE,"61,734"
RIZZARDI,"61,734"
ROHRBOUGH,"61,734"
ROUS,"61,734"
ROWINSKI,"61,734"
SADO,"61,734"
SALIU,"61,734"
SCANIO,"61,734"
SCHNURBUSCH,"61,734"
SCHOENLEBER,"61,734"
SCHOEPFLIN,"61,734"
SCHULE,"61,734"
SCHURZ,"61,734"
SCRAGG,"61,734"
SERAFINE,"61,734"
SHORETTE,"61,734"
SHOWEN,"61,734"
SIECZKOWSKI,"61,734"
SINOHUI,"61,734"
SMREKAR,"61,734"
SODDERS,"61,734"
SOLLIDAY,"61,734"
SONDEREGGER,"61,734"
SONDERGAARD,"61,734"
SOUMAHORO,"61,734"
SPRINGLE,"61,734"
STERLIN,"61,734"
STRIANO,"61,734"
STRODTMAN,"61,734"
SWANKE,"61,734"
SWARNER,"61,734"
SYVERTSEN,"61,734"
TRUFANT,"61,734"
VEKSLER,"61,734"
VIGUS,"61,734"
VISALLI,"61,734"
VULAJ,"61,734"
WA,"61,734"
WAARA,"61,734"
WANKEL,"61,734"
WASEF,"61,734"
WEDDEL,"61,734"
WELLARD,"61,734"
WIATROWSKI,"61,734"
WONCH,"61,734"
ZAJIC,"61,734"
ZILINSKI,"61,734"
AANENSON,"61,890"
ABEGG,"61,890"
AJIBOLA,"61,890"
ALTIS,"61,890"
ANEJA,"61,890"
BAHAMONDE,"61,890"
BARTOSZ,"61,890"
BASCIANO,"61,890"
BEQIRI,"61,890"
BHARATI,"61,890"
BIGGIE,"61,890"
BINGEN,"61,890"
BISON,"61,890"
BLACHE,"61,890"
BLASINI,"61,890"
BOLOGNESE,"61,890"
BRIEGER,"61,890"
BUCHSBAUM,"61,890"
BUZZETTA,"61,890"
CANEDY,"61,890"
CHEHADE,"61,890"
CHOUN,"61,890"
CHRUSCIEL,"61,890"
CHUKWUMA,"61,890"
CLEETON,"61,890"
COCHRUM,"61,890"
COFONE,"61,890"
COHETERO,"61,890"
CORDANO,"61,890"
COSTENBADER,"61,890"
COTTE,"61,890"
DANBY,"61,890"
DAUGHRITY,"61,890"
DEVILLERS,"61,890"
DEVINENI,"61,890"
DILLABOUGH,"61,890"
DOHRN,"61,890"
DUMFORD,"61,890"
DUNCIL,"61,890"
EDELBROCK,"61,890"
EHR,"61,890"
ELISHA,"61,890"
ESCHENBACH,"61,890"
ESTRELLO,"61,890"
ESTWICK,"61,890"
EVILSIZOR,"61,890"
FAZZARI,"61,890"
FEMRITE,"61,890"
FILIMON,"61,890"
FISCHBECK,"61,890"
FOR,"61,890"
FREIJE,"61,890"
FURMANSKI,"61,890"
GAJESKI,"61,890"
GARFIO,"61,890"
GAUBATZ,"61,890"
GEILING,"61,890"
GENETTI,"61,890"
GENSKE,"61,890"
GESSERT,"61,890"
GONZOLAS,"61,890"
GREATOREX,"61,890"
GROEGER,"61,890"
HANDT,"61,890"
HEAN,"61,890"
HEIGES,"61,890"
HELFRICK,"61,890"
HERBSTRITT,"61,890"
HERTIG,"61,890"
HESELTON,"61,890"
HILINSKI,"61,890"
HIMELRIGHT,"61,890"
HIMMELBERG,"61,890"
HOFFECKER,"61,890"
HOUGHAM,"61,890"
HOYES,"61,890"
HUAN,"61,890"
IBEKWE,"61,890"
IBRAGIMOVA,"61,890"
JAEKEL,"61,890"
JONAH,"61,890"
KALEMBA,"61,890"
KENION,"61,890"
KEZAR,"61,890"
KILBURY,"61,890"
KNICELEY,"61,890"
KODER,"61,890"
KOLLMEYER,"61,890"
KORAB,"61,890"
KOZAN,"61,890"
KREITNER,"61,890"
LAMPROS,"61,890"
LANDMARK,"61,890"
LANINGHAM,"61,890"
LATUS,"61,890"
LAURENCIO,"61,890"
LINGE,"61,890"
LINNEBUR,"61,890"
LOMANTO,"61,890"
LUBBE,"61,890"
MAKELY,"61,890"
MANIVANH,"61,890"
MASSETTI,"61,890"
MAZZOLI,"61,890"
MCKINNISS,"61,890"
MELITA,"61,890"
MERONE,"61,890"
MILBAUER,"61,890"
MLYNARCZYK,"61,890"
MOBARAK,"61,890"
MONTO,"61,890"
MORAHAN,"61,890"
MOUBRAY,"61,890"
MRAZIK,"61,890"
MURAYAMA,"61,890"
NELTNER,"61,890"
NEMAN,"61,890"
NEVERSON,"61,890"
PALACE,"61,890"
PANEQUE,"61,890"
PENE,"61,890"
PEREZROJAS,"61,890"
PEROVICH,"61,890"
PHILLABAUM,"61,890"
RAIRIGH,"61,890"
RANIREZ,"61,890"
REYMAN,"61,890"
REYNO,"61,890"
RMAH,"61,890"
RUMMER,"61,890"
RUPLINGER,"61,890"
SALMA,"61,890"
SAMPERIO,"61,890"
SAMU,"61,890"
SENDRA,"61,890"
SERTICH,"61,890"
SHIRRELL,"61,890"
SIDELINGER,"61,890"
SIDIQI,"61,890"
SILLERS,"61,890"
SILVERNALE,"61,890"
SLUGA,"61,890"
SPREHE,"61,890"
STEFANOVICH,"61,890"
SUTTEN,"61,890"
TALLEDO,"61,890"
TERRANO,"61,890"
TUSZYNSKI,"61,890"
UNIS,"61,890"
VANKOEVERING,"61,890"
VASILAKIS,"61,890"
VILLARUZ,"61,890"
VOLLARO,"61,890"
WALTENBAUGH,"61,890"
WEIGANDT,"61,890"
WEIGL,"61,890"
WILCOTT,"61,890"
WOLLAN,"61,890"
ZEGARELLI,"61,890"
ABOUZEID,"62,049"
ACEVEZ,"62,049"
AJAO,"62,049"
ALABED,"62,049"
ALVARA,"62,049"
ANKENEY,"62,049"
ARCHANGEL,"62,049"
ARGYROS,"62,049"
ARNSON,"62,049"
BACARELLA,"62,049"
BEATH,"62,049"
BENDOLPH,"62,049"
BENTHIN,"62,049"
BERNFELD,"62,049"
BIGGART,"62,049"
BLAMER,"62,049"
BLINK,"62,049"
BLONIGEN,"62,049"
BLOT,"62,049"
BLUNIER,"62,049"
BOAST,"62,049"
BONITA,"62,049"
BURSZTYN,"62,049"
CABBAGE,"62,049"
CALDARELLA,"62,049"
CARPINTEYRO,"62,049"
CASHIO,"62,049"
CHRISTESEN,"62,049"
CHUQUI,"62,049"
CINAR,"62,049"
COLABELLA,"62,049"
COONTS,"62,049"
COOPERSTEIN,"62,049"
COUNT,"62,049"
CRISTOFARO,"62,049"
CROME,"62,049"
CUSSEN,"62,049"
CUVELIER,"62,049"
DANJOU,"62,049"
DAOU,"62,049"
DEAGUIAR,"62,049"
DEANES,"62,049"
DELPHIA,"62,049"
DEVANY,"62,049"
DIGLIO,"62,049"
DOBBE,"62,049"
ERDEM,"62,049"
FERET,"62,049"
FILARDO,"62,049"
FLEHARTY,"62,049"
FORGUES,"62,049"
FRANTOM,"62,049"
FREEHILL,"62,049"
FREYERMUTH,"62,049"
FRILOUX,"62,049"
GARCIASANDOVAL,"62,049"
GHOSTON,"62,049"
GIECK,"62,049"
GLEBA,"62,049"
GOODMANSON,"62,049"
GREGUS,"62,049"
GROETSCH,"62,049"
GUMMERE,"62,049"
HABERBERGER,"62,049"
HALPHEN,"62,049"
HANGEN,"62,049"
HAWSE,"62,049"
HERNANDEZVEGA,"62,049"
HEVEY,"62,049"
HILLBERRY,"62,049"
HINKE,"62,049"
HUBBARTT,"62,049"
INGEMI,"62,049"
JAM,"62,049"
JAYACHANDRAN,"62,049"
JURRENS,"62,049"
KAJI,"62,049"
KNISKERN,"62,049"
LANFAIR,"62,049"
LECHLER,"62,049"
LEEMING,"62,049"
LETHBRIDGE,"62,049"
LETTER,"62,049"
LICHLYTER,"62,049"
LINCECUM,"62,049"
LUBERTO,"62,049"
MACHAK,"62,049"
MAHANNAH,"62,049"
MANDADI,"62,049"
MANGINELLI,"62,049"
MARAVILLAS,"62,049"
MARTYNYUK,"62,049"
MASIC,"62,049"
MEIRELES,"62,049"
MENTION,"62,049"
MUSELLA,"62,049"
NEISH,"62,049"
NOONKESTER,"62,049"
OKOJIE,"62,049"
ORYAN,"62,049"
PANTIN,"62,049"
PASKIEWICZ,"62,049"
PFAUTZ,"62,049"
PLAGEMAN,"62,049"
POGGIO,"62,049"
POLEK,"62,049"
POLTER,"62,049"
POPER,"62,049"
RENSBERGER,"62,049"
RHODERICK,"62,049"
RUSCO,"62,049"
SABANOVIC,"62,049"
SANDWICK,"62,049"
SARAMA,"62,049"
SCHERTZER,"62,049"
SCHIED,"62,049"
SCHLAPPI,"62,049"
SCHMEER,"62,049"
SCHNECKLOTH,"62,049"
SCHNEEMAN,"62,049"
SCHOULTZ,"62,049"
SIRKIN,"62,049"
SLEEZER,"62,049"
SOMER,"62,049"
SPACH,"62,049"
STALOCH,"62,049"
STAMLER,"62,049"
STAUTER,"62,049"
STEEBY,"62,049"
STEFL,"62,049"
STOELTING,"62,049"
STOOP,"62,049"
STUFF,"62,049"
SUMROW,"62,049"
SURACI,"62,049"
SWANDA,"62,049"
TANKE,"62,049"
TARASOV,"62,049"
TOULSON,"62,049"
TURNES,"62,049"
URIA,"62,049"
VALASCO,"62,049"
VALLON,"62,049"
VANDENBERGE,"62,049"
VASQUE,"62,049"
VINSANT,"62,049"
WALDECKER,"62,049"
WELDING,"62,049"
WINCEK,"62,049"
ABELLANA,"62,198"
AGRE,"62,198"
ALSHEIKH,"62,198"
AREF,"62,198"
ARTERO,"62,198"
BAGNOLI,"62,198"
BASQUE,"62,198"
BATHULA,"62,198"
BEAGAN,"62,198"
BEREN,"62,198"
BERNARDES,"62,198"
BICKHART,"62,198"
BLOMSTROM,"62,198"
BORISOVA,"62,198"
BRANCIFORTE,"62,198"
BROLIN,"62,198"
BURHAM,"62,198"
BURKHAM,"62,198"
BUSACK,"62,198"
BUTZKE,"62,198"
CABBELL,"62,198"
CALICCHIO,"62,198"
CASIAN,"62,198"
CASSINO,"62,198"
CASTELLINI,"62,198"
CHILA,"62,198"
CHROMY,"62,198"
COFFELL,"62,198"
CRESCENZI,"62,198"
DAGDAG,"62,198"
DIAZRUIZ,"62,198"
DIBB,"62,198"
DIBLER,"62,198"
DIXEY,"62,198"
DOSSOUS,"62,198"
ECKROTE,"62,198"
ED,"62,198"
EFRON,"62,198"
ELGUEZABAL,"62,198"
ESKOLA,"62,198"
FAHMI,"62,198"
FAULKNOR,"62,198"
FERRIOLA,"62,198"
FINSETH,"62,198"
FORTMANN,"62,198"
FOUNDS,"62,198"
FRANCESCO,"62,198"
GAAR,"62,198"
GENGO,"62,198"
GIRTY,"62,198"
GOLEMON,"62,198"
GONZALEZVEGA,"62,198"
GRANSTROM,"62,198"
GRATEROL,"62,198"
GRIMSTEAD,"62,198"
HANAS,"62,198"
HENNEBERG,"62,198"
HERATY,"62,198"
HRABE,"62,198"
HUBERMAN,"62,198"
IOCCO,"62,198"
JEANJOSEPH,"62,198"
JIMEMEZ,"62,198"
JOMAA,"62,198"
JURMU,"62,198"
KALKMAN,"62,198"
KATSNELSON,"62,198"
KAWCZYNSKI,"62,198"
KEIGHLEY,"62,198"
KERMANI,"62,198"
KIFF,"62,198"
KLUTHE,"62,198"
KNUE,"62,198"
KOLKMAN,"62,198"
KONAN,"62,198"
KONJA,"62,198"
KRET,"62,198"
KUBICK,"62,198"
LANGFITT,"62,198"
LEOTTA,"62,198"
LETTOW,"62,198"
LOBATON,"62,198"
LOCKMILLER,"62,198"
LOPEZLUNA,"62,198"
LUCHS,"62,198"
MASHAL,"62,198"
MCCLAUGHERTY,"62,198"
MCFATTER,"62,198"
MCLAUGHIN,"62,198"
MONAGLE,"62,198"
MOREMAN,"62,198"
MOSENG,"62,198"
MOZENA,"62,198"
MUSKE,"62,198"
NEVA,"62,198"
NUNNELEE,"62,198"
OFFEN,"62,198"
PATRIZI,"62,198"
PHILON,"62,198"
PIEHLER,"62,198"
PIEKARZ,"62,198"
PIMM,"62,198"
POLHILL,"62,198"
POMERENKE,"62,198"
RACKOW,"62,198"
RADKA,"62,198"
RAHLAN,"62,198"
RAUSEO,"62,198"
RICKERS,"62,198"
ROCKEL,"62,198"
RUDOW,"62,198"
SACKSTEDER,"62,198"
SAPIO,"62,198"
SARNI,"62,198"
SARWARY,"62,198"
SAUCE,"62,198"
SAUSE,"62,198"
SCARRY,"62,198"
SCHAIRER,"62,198"
SCHLIEPER,"62,198"
SCHWAHN,"62,198"
SEBBEN,"62,198"
SECORA,"62,198"
SHACKLEY,"62,198"
SHOMAN,"62,198"
SHUTLER,"62,198"
SICKMAN,"62,198"
SISCHO,"62,198"
SLAWTER,"62,198"
SPILSBURY,"62,198"
STEENSTRA,"62,198"
STEFANSKY,"62,198"
STEIBER,"62,198"
STILLIONS,"62,198"
STREMMEL,"62,198"
TAGOE,"62,198"
TAKADA,"62,198"
URBANOWSKI,"62,198"
VANMEETEREN,"62,198"
VANOY,"62,198"
VANWEELDEN,"62,198"
VARNI,"62,198"
VIGH,"62,198"
VIVENZIO,"62,198"
VOSKUIL,"62,198"
WADHAMS,"62,198"
WHEATCRAFT,"62,198"
WONDERLING,"62,198"
ZEC,"62,198"
ZELLMANN,"62,198"
ZEWDE,"62,198"
ADERS,"62,349"
ALAMAN,"62,349"
ALDERS,"62,349"
ALKINS,"62,349"
ALLANSON,"62,349"
APPLEQUIST,"62,349"
ARKELL,"62,349"
BARRERE,"62,349"
BARTCZAK,"62,349"
BARTIE,"62,349"
BAUZON,"62,349"
BEAUVOIR,"62,349"
BEHNER,"62,349"
BENTLE,"62,349"
BIPPUS,"62,349"
BOUEY,"62,349"
BRADE,"62,349"
CARLEO,"62,349"
CHATTMAN,"62,349"
CHEVRETTE,"62,349"
CIARDULLO,"62,349"
CICCI,"62,349"
CIERVO,"62,349"
COOKINGHAM,"62,349"
CUNIGAN,"62,349"
CUNNIFFE,"62,349"
DEMARCE,"62,349"
DIGNAM,"62,349"
DUCHON,"62,349"
DUCOMMUN,"62,349"
DUNEVANT,"62,349"
ELWARD,"62,349"
ENGLERTH,"62,349"
ENGWALL,"62,349"
FAHRER,"62,349"
FANCY,"62,349"
FARNSLEY,"62,349"
FASOLINO,"62,349"
FATEMA,"62,349"
FINEGOLD,"62,349"
FORRESTAL,"62,349"
FRAKE,"62,349"
GIMA,"62,349"
GLAWSON,"62,349"
GRADWELL,"62,349"
GUYE,"62,349"
HAEHN,"62,349"
HANDELSMAN,"62,349"
HANKTON,"62,349"
HARBINSON,"62,349"
HAVILL,"62,349"
HEIRONIMUS,"62,349"
HEYSE,"62,349"
HICKMOTT,"62,349"
HODGEMAN,"62,349"
